"Spectrum","Time","AIC"
8490,1268.94565728,13151024.88066118
8491,1269.04565088,11504900.66277921
8492,1269.14564448,10007330.16131281
8493,1269.24563808,8664747.604868142
8494,1269.34563168,7465511.956532309
8495,1269.44562528,6412464.581836962
8496,1269.54561888,5510495.413035561
8497,1269.64561248,4764681.542846838
8498,1269.74560608,4180551.467790707
8499,1269.84559968,3764201.290248811
8500,1269.94559328,3522304.457329199
8501,1270.04558688,3461945.081070781
8502,1270.14558048,3590191.38944388
8503,1270.24557408,3913292.086119489
8504,1270.34556768,4435540.076768839
8505,1270.44556128,5157734.269481816
8506,1270.54555488,6079163.576350876
8507,1270.64554848,7187985.489973998
8508,1270.74554208,8464846.420052584
8509,1270.84553568,9882205.38679974
8510,1270.94552928,11404367.02770685
8511,1271.04552288,12988059.42455403
8512,1271.14551648,14583758.10922011
8513,1271.24551008,16137648.23165573
8514,1271.34550368,17593857.79367008
8515,1271.44549728,18896997.76131169
8516,1271.54549088,19994875.97097445
8517,1271.64548448,20839581.2001972
8518,1271.74547808,21394420.45597551
8519,1271.84547168,21634287.18828536
8520,1271.94546528,21547846.80966024
8521,1272.04545888,21138466.17540036
8522,1272.14545248,20424143.05666573
8523,1272.24544608,19436169.71230768
8524,1272.34543968,18216844.82360834
8525,1272.44543328,16816961.51919807
8526,1272.54542688,15293059.76747101
8527,1272.64542048,13704922.76435649
8528,1272.74541408,12113210.9116443
8529,1272.84540768,10577410.51859778
8530,1272.94540128,9153812.766854824
8531,1273.04539488,7893815.013472022
8532,1273.14538848,6842774.374715809
8533,1273.24538208,6039164.674699305
8534,1273.34537568,5514044.694270923
8535,1273.44536928,5290908.133686573
8536,1273.54536288,5385411.242893016
8537,1273.64535648,5805205.599828565
8538,1273.74535008,6549535.680393712
8539,1273.84534368,7608652.000684761
8540,1273.94533728,8963070.693287997
8541,1274.04533088,10583028.78343736
8542,1274.14532448,12428229.60788828
8543,1274.24531808,14448037.80711828
8544,1274.34531168,16582304.50662428
8545,1274.44530528,18763021.86171187
8546,1274.54529888,20916483.58430711
8547,1274.64529248,22966400.53806574
8548,1274.74528608,24837448.44769912
8549,1274.84527968,26459099.26486418
8550,1274.94527328,27769384.06616021
8551,1275.04526688,28718207.81385466
8552,1275.14526048,29269935.52314768
8553,1275.24525408,29405080.38624958
8554,1275.34524768,29121120.97879927
8555,1275.44524128,28432430.86688161
8556,1275.54523488,27369286.38893575
8557,1275.64522848,25976093.28061092
8558,1275.74522208,24308574.59773851
8559,1275.84521568,22430150.32514647
8560,1275.94520928,20408165.72056445
8561,1276.04520288,18309812.92022336
8562,1276.14519648,16198564.83943679
8563,1276.24519008,14131313.93196615
8564,1276.34518368,12156363.26682327
8565,1276.44517728,10312264.87914914
8566,1276.54517088,8627542.717526667
8567,1276.64516448,7121402.652283099
8568,1276.74515808,5805362.51295268
8569,1276.84515168,4684801.449283295
8570,1276.94514528,3759577.049776624
8571,1277.04513888,3023988.940310665
8572,1277.14513248,2468357.791500441
8573,1277.24512608,2080803.75419412
8574,1277.34511968,1848605.563533808
8575,1277.44511328,1759467.52016576
8576,1277.54510688,1801712.326839991
8577,1277.64510048,1963965.678851166
8578,1277.74509408,2233881.037840116
8579,1277.84508768,2596014.913955033
8580,1277.94508128,3030778.422819516
8581,1278.04507488,3516351.546007207
8582,1278.14506848,4031567.052113163
8583,1278.24506208,4556620.003557914
8584,1278.34505568,5072859.315449724
8585,1278.44504928,5562902.522934744
8586,1278.54504288,6010234.607188932
8587,1278.64503648,6400107.544659969
8588,1278.74503008,6720329.100406269
8589,1278.84502368,6962322.7274773
8590,1278.94501728,7122326.657914248
8591,1279.04501088,7201822.834748846
8592,1279.14500448,7206204.346627977
8593,1279.24499808,7142970.792607031
8594,1279.34499168,7020810.286137021
8595,1279.44498528,6849206.079744056
8596,1279.54497888,6637937.861047813
8597,1279.64497248,6396920.708118147
8598,1279.74496608,6135500.205049663
8599,1279.84495968,5861966.950112418
8600,1279.94495328,5583199.789143772
8601,1280.04494688,5304501.77643656
8602,1280.14494048,5029586.911627966
8603,1280.24493408,4760737.512143382
8604,1280.34492768,4499057.613058561
8605,1280.44492128,4244773.993312343
8606,1280.54491488,3997539.899495539
8607,1280.64490848,3756711.700098041
8608,1280.74490208,3521581.905834369
8609,1280.84489568,3291560.171822693
8610,1280.94488928,3066298.322550261
8611,1281.04488288,2839616.892595246
8612,1281.14487648,2612522.199361181
8613,1281.24487008,2386234.860036183
8614,1281.34486368,2162131.732117256
8615,1281.44485728,1941671.653410771
8616,1281.54485088,1726315.129878512
8617,1281.64484448,1517446.889542989
8618,1281.74483808,1316306.823005513
8619,1281.84483168,1123921.107806363
8620,1281.94482528,941083.5488859855
8621,1282.04481888,768317.3957286116
8622,1282.14481248,618152.2113699485
8623,1282.24480608,489127.6559247827
8624,1282.34479968,379713.6952601811
8625,1282.44479328,288337.7202087541
8626,1282.54478688,213417.2173477199
8627,1282.64478048,153392.6865944053
8628,1282.74477408,106756.977218836
8629,1282.84476768,72078.98151037964
8630,1282.94476128,48044.21025665261
8631,1283.04475488,33400.13720137447
8632,1283.14474848,27026.66338518162
8633,1283.24474208,21773.31390489209
8634,1283.34473568,17461.60375198434
8635,1283.44472928,13934.7285352763
8636,1283.54472288,11057.65088643087
8637,1283.64471648,8715.929902077247
8638,1283.74471008,6813.777297692651
8639,1283.84470368,5271.743587473937
8640,1283.94469728,4024.335713974954
8641,1284.04469088,3006.173778589121
8642,1284.14468448,2209.583120498872
8643,1284.24467808,1591.503068867892
8644,1284.34467168,1116.993992617864
8645,1284.44466528,757.7165704175252
8646,1284.54465888,490.6964080023383
8647,1284.64465248,297.326111052203
8648,1284.74464608,162.5600973059209
8649,1284.84463968,74.26307068109432
8650,1284.94463328,22.67973369761832
8651,1285.04462688,0
8652,1285.14462048,0
8653,1285.24461408,0
8654,1285.34460768,0
8655,1285.44460128,0
8656,1285.54459488,0
8657,1285.64458848,0
8658,1285.74458208,0
8659,1285.84457568,0
8660,1285.94456928,0
8661,1286.04456288,0
8662,1286.14455648,4.637060953795181
8663,1286.24455008,16.51831098890019
8664,1286.34454368,39.73693294002089
8665,1286.44453728,80.6952722351291
8666,1286.54453088,149.3399071300969
8667,1286.64452448,260.9704502732583
8668,1286.74451808,439.1069145936347
8669,1286.84451168,718.6908812564766
8670,1286.94450528,1151.176986115215
8671,1287.04449888,1811.146761528905
8672,1287.14449248,2805.166676225131
8673,1287.24448608,4274.385407823026
8674,1287.34447968,6423.723369144174
8675,1287.44447328,9535.673965189555
8676,1287.54446688,13995.04755853039
8677,1287.64446048,20317.84910370299
8678,1287.74445408,29181.18855932662
8679,1287.84444768,41447.59594858814
8680,1287.94444128,58177.31166785595
8681,1288.04443488,80618.29329569954
8682,1288.14442848,110172.5858157078
8683,1288.24442208,148342.7609289263
8684,1288.34441568,196670.7283444886
8685,1288.44440928,256657.4458164839
8686,1288.54440288,329681.8901076587
8687,1288.64439648,416897.8309470031
8688,1288.74439008,519105.2934910821
8689,1288.84438368,636602.1873363821
8690,1288.94437728,769038.4369539251
8691,1289.04437088,915305.4641343425
8692,1289.14436448,1073492.465309869
8693,1289.24435808,1240918.580958246
8694,1289.34435168,1414226.488587015
8695,1289.44434528,1589511.334144741
8696,1289.54433888,1762466.107179834
8697,1289.64433248,1928541.21370774
8698,1289.74432608,2083128.483822829
8699,1289.84431968,2221779.175803383
8700,1289.94431328,2340450.253270924
8701,1290.04430688,2435791.942442778
8702,1290.14430048,2505275.271775813
8703,1290.24429408,2547345.831634758
8704,1290.34428768,2561452.974428822
8705,1290.44428128,2548007.541944196
8706,1290.54427488,2508297.098680241
8707,1290.64426848,2444378.808361646
8708,1290.74426208,2358956.429710298
8709,1290.84425568,2255239.792105471
8710,1290.94424928,2136784.874192841
8711,1291.04424288,2007319.060544509
8712,1291.14423648,1870482.539968199
8713,1291.24423008,1729821.098674721
8714,1291.34422368,1588600.647980311
8715,1291.44421728,1449730.130052082
8716,1291.54421088,1315716.00824668
8717,1291.64420448,1188636.0132996
8718,1291.74419808,1070125.057851901
8719,1291.84419168,961372.5305941607
8720,1291.94418528,863132.9299949226
8721,1292.04417888,775751.4487518977
8722,1292.14417248,699204.5301561354
8723,1292.24416608,633168.3514375133
8724,1292.34415968,577067.5418534213
8725,1292.44415328,530139.6800371017
8726,1292.54414688,491497.0759224332
8727,1292.64414048,460180.1905629255
8728,1292.74413408,435201.8322620504
8729,1292.84412768,415494.8378121922
8730,1292.94412128,400137.2082666248
8731,1293.04411488,388262.5415159923
8732,1293.14410848,379075.4289353085
8733,1293.24410208,371859.1604116515
8734,1293.34409568,366030.180838142
8735,1293.44408928,361013.4790229632
8736,1293.54408288,356304.5012531794
8737,1293.64407648,351461.7597436737
8738,1293.74407008,346103.4029572477
8739,1293.84406368,339908.8806730604
8740,1293.94405728,332801.6139970575
8741,1294.04405088,324564.3039293074
8742,1294.14404448,315068.4172895269
8743,1294.24403808,304275.2684222469
8744,1294.34403168,292232.1784148089
8745,1294.44402528,279035.8828877094
8746,1294.54401888,264877.2827004335
8747,1294.64401248,249987.9804275632
8748,1294.74400608,234620.9408778324
8749,1294.84399968,219032.5267780267
8750,1294.94399328,203467.3460585713
8751,1295.04398688,188057.9502903324
8752,1295.14398048,172949.9887083959
8753,1295.24397408,158316.7741451599
8754,1295.34396768,144288.1356407091
8755,1295.44396128,130952.0325604151
8756,1295.54395488,118358.9399109808
8757,1295.64394848,106528.5311841057
8758,1295.74394208,95457.65265141468
8759,1295.84393568,85128.3213904586
8760,1295.94392928,75514.65616569102
8761,1296.04392288,66588.07739400041
8762,1296.14391648,58268.70811416397
8763,1296.24391008,50665.21546954562
8764,1296.34390368,43748.24750919621
8765,1296.44389728,37489.53987298806
8766,1296.54389088,31860.8183029542
8767,1296.64388448,26832.71196031245
8768,1296.74387808,22373.95354950598
8769,1296.84387168,18450.98042797028
8770,1296.94386528,15027.92840797345
8771,1297.04385888,12066.94662790136
8772,1297.14385248,9528.747819401098
8773,1297.24384608,7477.031149832819
8774,1297.34383968,5789.660417431892
8775,1297.44383328,4416.599802449776
8776,1297.54382688,3313.915404189369
8777,1297.64382048,2441.905092424807
8778,1297.74381408,1765.217286019037
8779,1297.84380768,1252.837659271524
8780,1297.94380128,877.9460075037587
8781,1298.04379488,617.6678299626482
8782,1298.14378848,452.7601119579495
8783,1298.24378208,367.2757590989992
8784,1298.34377568,296.3903578057058
8785,1298.44376928,239.7591673531488
8786,1298.54376288,201.0843013188028
8787,1298.64375648,180.9395842399649
8788,1298.74375008,181.1444288926233
8789,1298.84374368,205.0745243860825
8790,1298.94373728,258.0966085788004
8791,1299.04373088,348.1243330747384
8792,1299.14372448,486.2828322351251
8793,1299.24371808,687.629758676615
8794,1299.34371168,971.8018080791363
8795,1299.44370528,1363.350951692224
8796,1299.54369888,1891.44365993649
8797,1299.64369248,2586.883993283769
8798,1299.74368608,3483.472881582806
8799,1299.84367968,4612.744390099873
8800,1299.94367328,6000.434756940499
8801,1300.04366688,7663.202642457974
8802,1300.14366048,9605.967790988185
8803,1300.24365408,11819.89474427543
8804,1300.34364768,14280.88191935679
8805,1300.44364128,16948.52190945897
8806,1300.54363488,19765.79010161443
8807,1300.64362848,22660.00793899861
8808,1300.74362208,25545.68201243295
8809,1300.84361568,28329.45617692154
8810,1300.94360928,30916.68332091068
8811,1301.04360288,33218.43094548429
8812,1301.14359648,35157.58503918378
8813,1301.24359008,36673.21965901312
8814,1301.34358368,37723.14830088792
8815,1301.44357728,38285.06215857866
8816,1301.54357088,38356.70705164416
8817,1301.64356448,37955.29499045942
8818,1301.74355808,37116.04075570854
8819,1301.84355168,35889.57575730571
8820,1301.94354528,34338.14133794021
8821,1302.04353888,32530.85579953609
8822,1302.14353248,30538.74322996169
8823,1302.24352608,28438.3691422408
8824,1302.34351968,26292.96776645685
8825,1302.44351328,24157.91621332433
8826,1302.54350688,22079.69138755459
8827,1302.64350048,20095.57587612021
8828,1302.74349408,18233.86688831062
8829,1302.84348768,16514.43600256502
8830,1302.94348128,14949.55990994207
8831,1303.04347488,13544.97008148939
8832,1303.14346848,12301.06144669578
8833,1303.24346208,11214.17902316263
8834,1303.34345568,10261.78959999737
8835,1303.44344928,9434.763797083086
8836,1303.54344288,8723.249865641379
8837,1303.64343648,8096.435687681165
8838,1303.74343008,7546.730680784216
8839,1303.84342368,7067.53953589026
8840,1303.94341728,6653.628943222676
8841,1304.04341088,6301.443895146856
8842,1304.14340448,6009.438088554036
8843,1304.24339808,5778.494276173659
8844,1304.34339168,5612.533653288873
8845,1304.44338528,5527.509251060887
8846,1304.54337888,5537.362048253674
8847,1304.64337248,5664.071411120311
8848,1304.74336608,5983.902289510621
8849,1304.84335968,6547.37794636441
8850,1304.94335328,7436.655693387925
8851,1305.04334688,8783.936225169395
8852,1305.14334048,10788.74430905221
8853,1305.24333408,13686.36762321813
8854,1305.34332768,17585.12206004375
8855,1305.44332128,22327.5622147033
8856,1305.54331488,27629.47331659842
8857,1305.64330848,33235.93696334284
8858,1305.74330208,38945.10317430745
8859,1305.84329568,44560.32291042934
8860,1305.94328928,49900.31010065442
8861,1306.04328288,54739.70015057723
8862,1306.14327648,58764.23764130427
8863,1306.24327008,61530.99474112089
8864,1306.34326368,62527.70148841482
8865,1306.44325728,61494.98983667803
8866,1306.54325088,58700.6730747287
8867,1306.64324448,54657.75897435965
8868,1306.74323808,49806.7923758171
8869,1306.84323168,44459.97672552834
8870,1306.94322528,38841.50071088864
8871,1307.04321888,33132.20697767137
8872,1307.14321248,27506.22318555805
8873,1307.24320608,22164.31882266174
8874,1307.34319968,17360.38172978304
8875,1307.44319328,13375.85725043041
8876,1307.54318688,10361.33659203777
8877,1307.64318048,8201.369501373052
8878,1307.74317408,6657.058297305473
8879,1307.84316768,5526.44810567785
8880,1307.94316128,4674.308978296885
8881,1308.04315488,4014.529425751313
8882,1308.14314848,3491.729980183169
8883,1308.24314208,3069.303666254038
8884,1308.34313568,2713.722766385138
8885,1308.44312928,2408.029413085696
8886,1308.54312288,2140.11982954233
8887,1308.64311648,1901.16720226596
8888,1308.74311008,1684.613331831277
8889,1308.84310368,1485.506138147873
8890,1308.94309728,1300.053434738015
8891,1309.04309088,1125.315531198478
8892,1309.14308448,958.9891645116109
8893,1309.24307808,799.2528377496736
8894,1309.34307168,644.6542976121332
8895,1309.44306528,511.188340140671
8896,1309.54305888,396.8320469493972
8897,1309.64305248,301.46367694232
8898,1309.74304608,223.98780936471
8899,1309.84303968,163.6082478928469
8900,1309.94303328,119.8226138064447
8901,1310.04302688,92.42638476300489
8902,1310.14302048,81.52464959499224
8903,1310.24301408,87.54974031117257
8904,1310.34300768,111.2827974929939
8905,1310.44300128,153.8774008513755
8906,1310.54299488,208.303438427701
8907,1310.64298848,277.0730636782633
8908,1310.74298208,359.8456988250067
8909,1310.84297568,459.1189721665059
8910,1310.94296928,577.6523949523532
8911,1311.04296288,718.4775883094036
8912,1311.14295648,884.9232429518222
8913,1311.24295008,1080.663070900287
8914,1311.34294368,1309.795612739048
8915,1311.44293728,1576.964564981755
8916,1311.54293088,1887.526210077246
8917,1311.64292448,2247.764411363874
8918,1311.74291808,2665.139498545001
8919,1311.84291168,3150.154757679355
8920,1311.94290528,3713.670519251087
8921,1312.04289888,4368.085452976412
8922,1312.14289248,5126.691827303725
8923,1312.24288608,6002.16317338811
8924,1312.34287968,7003.957073254217
8925,1312.44287328,8243.553017423574
8926,1312.54286688,9720.295853790194
8927,1312.64286048,11422.23749148292
8928,1312.74285408,13326.55200363378
8929,1312.84284768,15401.68433178199
8930,1312.94284128,17610.00554521458
8931,1313.04283488,19910.07423616164
8932,1313.14282848,22258.44949024351
8933,1313.24282208,24611.7003307387
8934,1313.34281568,26929.54444293569
8935,1313.44280928,29179.78756268428
8936,1313.54280288,31127.37258431451
8937,1313.64279648,32762.07157645665
8938,1313.74279008,34096.06536279756
8939,1313.84278368,35162.27757496898
8940,1313.94277728,36009.18142359262
8941,1314.04277088,36694.63973705065
8942,1314.14276448,37280.82094353341
8943,1314.24275808,37830.76391459646
8944,1314.34275168,38406.04738443961
8945,1314.44274528,39064.61589904212
8946,1314.54273888,39857.98401286434
8947,1314.64273248,40936.34761947804
8948,1314.74272608,42334.13666176556
8949,1314.84271968,44070.27920476977
8950,1314.94271328,46147.71666063666
8951,1315.04270688,48554.36569610154
8952,1315.14270048,51264.38531882411
8953,1315.24269408,54238.93524751715
8954,1315.34268768,57426.37022365662
8955,1315.44268128,60762.32622513999
8956,1315.54267488,64170.25363962291
8957,1315.64266848,67562.79660388053
8958,1315.74266208,70840.92883921231
8959,1315.84265568,73904.33390895219
8960,1315.94264928,76651.85561637772
8961,1316.04264288,78986.3912747429
8962,1316.14263648,80820.1346387487
8963,1316.24263008,82079.79333735919
8964,1316.34262368,82711.30689450289
8965,1316.44261728,82683.53049849388
8966,1316.54261088,81990.3885389919
8967,1316.64260448,80651.17217613057
8968,1316.74259808,78708.92710509678
8969,1316.84259168,76233.6870357734
8970,1316.94258528,73303.98155467286
8971,1317.04257888,70009.21115043772
8972,1317.14257248,66444.20389337129
8973,1317.24256608,62703.97429421628
8974,1317.34255968,58879.00068113141
8975,1317.44255328,55051.27539147164
8976,1317.54254688,51291.33804184885
8977,1317.64254048,47656.4425559573
8978,1317.74253408,44189.90881521192
8979,1317.84252768,40921.57448074831
8980,1317.94252128,37865.86868209633
8981,1318.04251488,35030.70864690573
8982,1318.14250848,32415.86097377981
8983,1318.24250208,30015.07967634442
8984,1318.34249568,27818.02120120313
8985,1318.44248928,25811.83849827568
8986,1318.54248288,23883.54720645626
8987,1318.64247648,22024.08357641975
8988,1318.74247008,20224.6787404385
8989,1318.84246368,18488.04076400412
8990,1318.94245728,16817.20575672435
8991,1319.04245088,15251.79995985793
8992,1319.14244448,14000.72474373531
8993,1319.24243808,13751.87230090772
8994,1319.34243168,15670.03200930477
8995,1319.44242528,21064.12013249968
8996,1319.54241888,30502.23078028595
8997,1319.64241248,43386.73023248679
8998,1319.74240608,58411.35195528812
8999,1319.84239968,74506.95332501178
9000,1319.94239328,91113.85204380046
9001,1320.04238688,108104.3663487777
9002,1320.14238048,125425.1852866901
9003,1320.24237408,142739.9853131836
9004,1320.34236768,158797.3580038093
9005,1320.44236128,171438.3548362198
9006,1320.54235488,178267.512301418
9007,1320.64234848,178427.13923288
9008,1320.74234208,173746.6823749568
9009,1320.84233568,167221.6888845324
9010,1320.94232928,161439.0241900164
9011,1321.04232288,158006.1243395784
9012,1321.14231648,157747.4217665932
9013,1321.24231008,161315.8686254892
9014,1321.34230368,169506.5632813255
9015,1321.44229728,183579.1260519075
9016,1321.54229088,205215.2002304933
9017,1321.64228448,236138.4923882678
9018,1321.74227808,277179.7119359856
9019,1321.84227168,327611.1347800469
9020,1321.94226528,385977.2684069975
9021,1322.04225888,450807.4831584708
9022,1322.14225248,520890.0612440063
9023,1322.24224608,595156.1837286951
9024,1322.34223968,672386.8353631754
9025,1322.44223328,751128.3316425898
9026,1322.54222688,829703.6443468336
9027,1322.64222048,906279.4695995945
9028,1322.74221408,978941.5543953812
9029,1322.84220768,1045786.509122697
9030,1322.94220128,1105016.813138449
9031,1323.04219488,1155031.793832572
9032,1323.14218848,1194508.715675471
9033,1323.24218208,1222469.470013357
9034,1323.34217568,1238329.775679931
9035,1323.44216928,1241928.905797616
9036,1323.54216288,1233538.846020655
9037,1323.64215648,1213855.65618508
9038,1323.74215008,1183962.919092561
9039,1323.84214368,1145282.046708007
9040,1323.94213728,1099498.488447136
9041,1324.04213088,1048483.833919143
9042,1324.14212448,994152.6896397356
9043,1324.24211808,938361.7611797363
9044,1324.34211168,882806.1175224248
9045,1324.44210528,828937.1765859098
9046,1324.54209888,777906.2046240096
9047,1324.64209248,730532.6053308642
9048,1324.74208608,687294.8973006585
9049,1324.84207968,648343.0410640117
9050,1324.94207328,613522.3225048005
9051,1325.04206688,582449.7955016571
9052,1325.14206048,554540.5265404095
9053,1325.24205408,529154.6736883535
9054,1325.34204768,505652.903410968
9055,1325.44204128,483469.531186674
9056,1325.54203488,462128.9271959197
9057,1325.64202848,441377.6052996088
9058,1325.74202208,421157.0563934131
9059,1325.84201568,401612.5839525614
9060,1325.94200928,383082.9176673957
9061,1326.04200288,366092.7674607458
9062,1326.14199648,351262.9973424028
9063,1326.24199008,339293.5876173203
9064,1326.34198368,330868.8390940856
9065,1326.44197728,326610.289608551
9066,1326.54197088,327022.192930079
9067,1326.64196448,332527.3772425989
9068,1326.74195808,343247.7535299654
9069,1326.84195168,359081.3528762404
9070,1326.94194528,379686.2306673726
9071,1327.04193888,404480.8883084511
9072,1327.14193248,432646.0197463732
9073,1327.24192608,463178.5649996253
9074,1327.34191968,494923.7962635376
9075,1327.44191328,526628.8234224607
9076,1327.54190688,556998.0070168755
9077,1327.64190048,584761.5963571765
9078,1327.74189408,608689.5599513885
9079,1327.84188768,627737.8330250136
9080,1327.94188128,641044.1648867681
9081,1328.04187488,647966.7410474054
9082,1328.14186848,648109.6416955519
9083,1328.24186208,641337.0497700645
9084,1328.34185568,627770.5497674621
9085,1328.44184928,607774.0766242798
9086,1328.54184288,581927.0118840354
9087,1328.64183648,550994.8934911561
9088,1328.74183008,515870.587989172
9089,1328.84182368,477536.9902550441
9090,1328.94181728,437020.2712063338
9091,1329.04181088,395345.246515587
9092,1329.14180448,353494.5366448169
9093,1329.24179808,312372.6241790912
9094,1329.34179168,272775.7016167985
9095,1329.44178528,235368.3365609536
9096,1329.54177888,200668.2038708643
9097,1329.64177248,169040.0180577188
9098,1329.74176608,140695.4343265785
9099,1329.84175968,115712.9519673344
9100,1329.94175328,94051.58365757695
9101,1330.04174688,75572.38577493896
9102,1330.14174048,60041.31806148937
9103,1330.24173408,47193.42338537392
9104,1330.34172768,36728.30678594906
9105,1330.44172128,28328.65029226739
9106,1330.54171488,21677.0679276216
9107,1330.64170848,16470.82969624811
9108,1330.74170208,12433.5646736074
9109,1330.84169568,9323.058476713088
9110,1330.94168928,6934.788152549412
9111,1331.04168288,5101.610319997762
9112,1331.14167648,3690.626389939146
9113,1331.24167008,2637.230310109318
9114,1331.34166368,1854.217643678349
9115,1331.44165728,1275.516538864943
9116,1331.54165088,851.3894764876727
9117,1331.64164448,544.5202758952692
9118,1331.74163808,326.936282410769
9119,1331.84163168,177.6468286280345
9120,1331.94162528,80.86123542276827
9121,1332.04161888,24.65844358479398
9122,1332.14161248,0
9123,1332.24160608,0
9124,1332.34159968,0
9125,1332.44159328,0
9126,1332.54158688,0
9127,1332.64158048,0
9128,1332.74157408,0
9129,1332.84156768,0
9130,1332.94156128,0
9131,1333.04155488,0
9132,1333.14154848,0
9133,1333.24154208,0
9134,1333.34153568,0
9135,1333.44152928,0
9136,1333.54152288,0
9137,1333.64151648,0
9138,1333.74151008,0
9139,1333.84150368,0
9140,1333.94149728,0
9141,1334.04149088,0
9142,1334.14148448,0
9143,1334.24147808,0
9144,1334.34147168,0
9145,1334.44146528,0
9146,1334.54145888,0
9147,1334.64145248,0
9148,1334.74144608,0
9149,1334.84143968,0
9150,1334.94143328,0
9151,1335.04142688,0
9152,1335.14142048,0
9153,1335.24141408,0
9154,1335.34140768,0
9155,1335.44140128,0.7302357873859681
9156,1335.54139488,2.493967575926725
9157,1335.64138848,5.730440790144958
9158,1335.74138208,11.08035274791308
9159,1335.84137568,19.48479618215814
9160,1335.94136928,32.33551514971741
9161,1336.04136288,51.70384987933939
9162,1336.14135648,80.68999171867598
9163,1336.24135008,123.954700063073
9164,1336.34134368,188.5233839585441
9165,1336.44133728,284.9856893072765
9166,1336.54133088,427.7831543612814
9167,1336.64132448,639.9765929105112
9168,1336.74131808,955.3660365602736
9169,1336.84131168,1422.286234528157
9170,1336.94130528,2107.540672602262
9171,1337.04129888,3099.537327210042
9172,1337.14129248,4509.482047844082
9173,1337.24128608,6469.849666598143
9174,1337.34127968,9130.245075938526
9175,1337.44127328,12651.56371057418
9176,1337.54126688,17199.40349056627
9177,1337.64126048,22937.70860453136
9178,1337.74125408,30019.44446415397
9179,1337.84124768,38576.96502458659
9180,1337.94124128,48709.27151138736
9181,1338.04123488,60467.1602366029
9182,1338.14122848,73838.14411552026
9183,1338.24122208,88734.05575908179
9184,1338.34121568,104984.0370071677
9185,1338.44120928,122334.0654396168
9186,1338.54120288,140452.3385980298
9187,1338.64119648,158939.0319899425
9188,1338.74119008,177339.3727071423
9189,1338.84118368,195159.7964284339
9190,1338.94117728,211887.4089770469
9191,1339.04117088,227012.8332046759
9192,1339.14116448,240055.8874556186
9193,1339.24115808,250592.6918492953
9194,1339.34115168,258282.4990823801
9195,1339.44114528,262894.7641887129
9196,1339.54113888,264346.4209889941
9197,1339.64113248,262781.3512894668
9198,1339.74112608,258731.7232063856
9199,1339.84111968,253299.47683297
9200,1339.94111328,248114.7725596497
9201,1340.04110688,244852.2802660317
9202,1340.14110048,244493.3165534121
9203,1340.24109408,246943.7775308035
9204,1340.34108768,251369.9950516045
9205,1340.44108128,256890.5354287854
9206,1340.54107488,263009.4395407162
9207,1340.64106848,269580.7099472397
9208,1340.74106208,276459.0954608504
9209,1340.84105568,283002.6600601865
9210,1340.94104928,287614.7040561775
9211,1341.04104288,287774.0016649066
9212,1341.14103648,280961.0327939381
9213,1341.24103008,266094.3939193132
9214,1341.34102368,244256.0994782434
9215,1341.44101728,217981.8056466918
9216,1341.54101088,189831.3124761104
9217,1341.64100448,161515.226357684
9218,1341.74099808,133818.3848877547
9219,1341.84099168,107084.1369588879
9220,1341.94098528,81711.95351505523
9221,1342.04097888,58501.84375156718
9222,1342.14097248,38680.10888594216
9223,1342.24096608,23451.76279425744
9224,1342.34095968,13290.4963055431
9225,1342.44095328,7581.652547849622
9226,1342.54094688,4981.454508009379
9227,1342.64094048,4146.663046407677
9228,1342.74093408,4115.210445653823
9229,1342.84092768,4440.455093281577
9230,1342.94092128,4955.08330649952
9231,1343.04091488,5605.380780230032
9232,1343.14090848,6375.816694132363
9233,1343.24090208,7264.272866675596
9234,1343.34089568,8274.64819874688
9235,1343.44088928,9414.354970915218
9236,1343.54088288,10693.10498072231
9237,1343.64087648,12121.97709856219
9238,1343.74087008,13705.07515155929
9239,1343.84086368,15479.32125317875
9240,1343.94085728,17458.00317543136
9241,1344.04085088,19873.98722326997
9242,1344.14084448,22781.95682733605
9243,1344.24083808,26237.5607527463
9244,1344.34083168,30295.40391155905
9245,1344.44082528,35006.71872797531
9246,1344.54081888,40416.98361725288
9247,1344.64081248,46563.87057920831
9248,1344.74080608,53475.95397514098
9249,1344.84079968,61172.56465266289
9250,1344.94079328,69665.0296584121
9251,1345.04078688,78959.33815982664
9252,1345.14078048,88613.28002149668
9253,1345.24077408,98533.170852568
9254,1345.34076768,108616.9082080854
9255,1345.44076128,118759.3015315692
9256,1345.54075488,128857.893391262
9257,1345.64074848,138818.722265679
9258,1345.74074208,148561.3205230506
9259,1345.84073568,158022.2005800174
9260,1345.94072928,167156.2093580051
9261,1346.04072288,175935.4265102276
9262,1346.14071648,184345.6540600737
9263,1346.24071008,192604.2811630728
9264,1346.34070368,200757.4172014959
9265,1346.44069728,208853.4121606229
9266,1346.54069088,216935.2473407435
9267,1346.64068448,225033.0694975762
9268,1346.74067808,233157.4466474806
9269,1346.84067168,241293.9328464285
9270,1346.94066528,249399.4835844535
9271,1347.04065888,257401.1413978087
9272,1347.14065248,265197.1934170195
9273,1347.24064608,272660.7459391411
9274,1347.34063968,279645.4184279274
9275,1347.44063328,285992.6767929185
9276,1347.54062688,291540.2259456223
9277,1347.64062048,296130.8405755279
9278,1347.74061408,299602.5464995332
9279,1347.84060768,301836.1382037531
9280,1347.94060128,302740.4333222964
9281,1348.04059488,302257.2339049625
