"Spectrum","Time","TIC"
8914,1311.34294368,6879376.432503722
8915,1311.44293728,6887169.166066064
8916,1311.54293088,6895291.677800521
8917,1311.64292448,6904184.466655868
8918,1311.74291808,6914012.106528651
8919,1311.84291168,6924706.448735603
8920,1311.94290528,6936005.98828083
8921,1312.04289888,6947409.600741393
8922,1312.14289248,6958427.706291189
8923,1312.24288608,6969021.326623746
8924,1312.34287968,6979484.340675735
8925,1312.44287328,6989906.44806309
8926,1312.54286688,6999966.06447699
8927,1312.64286048,7009104.370987219
8928,1312.74285408,7016832.226121846
8929,1312.84284768,7022921.977599446
8930,1312.94284128,7027414.187849608
8931,1313.04283488,7030421.131170007
8932,1313.14282848,7032078.46557743
8933,1313.24282208,7032477.583123372
8934,1313.34281568,7031536.175038841
8935,1313.44280928,7029026.176493117
8936,1313.54280288,7024826.576908866
8937,1313.64279648,7019015.346735376
8938,1313.74279008,7011888.623622972
8939,1313.84278368,7003878.11930426
8940,1313.94277728,6995343.850067013
8941,1314.04277088,6986456.028113156
8942,1314.14276448,6977327.771073435
8943,1314.24275808,6968157.040923926
8944,1314.34275168,6959159.801803807
8945,1314.44274528,6950350.946348053
8946,1314.54273888,6941724.604071901
8947,1314.64273248,6933367.494984349
8948,1314.74272608,6925432.596817207
8949,1314.84271968,6917996.831457251
8950,1314.94271328,6910918.146782219
8951,1315.04270688,6903980.267298355
8952,1315.14270048,6897097.627617946
8953,1315.24269408,6890332.257764262
8954,1315.34268768,6883755.088064416
8955,1315.44268128,6877398.518331543
8956,1315.54267488,6871455.262009752
8957,1315.64266848,6866098.802638438
8958,1315.74266208,6861241.347041357
8959,1315.84265568,6856559.897549002
8960,1315.94264928,6851639.280751413
8961,1316.04264288,6846266.774151036
8962,1316.14263648,6840406.457350153
8963,1316.24263008,6834020.046037501
8964,1316.34262368,6826930.668162641
8965,1316.44261728,6818783.123410895
8966,1316.54261088,6809230.87326276
8967,1316.64260448,6798104.112064153
8968,1316.74259808,6785425.378394761
8969,1316.84259168,6771459.929688656
8970,1316.94258528,6756544.40767506
8971,1317.04257888,6741007.266634577
8972,1317.14257248,6725049.689279945
8973,1317.24256608,6708731.625157442
8974,1317.34255968,6692061.140877794
8975,1317.44255328,6675192.811604192
8976,1317.54254688,6658563.448065545
8977,1317.64254048,6642711.13126965
8978,1317.74253408,6627821.500578498
8979,1317.84252768,6613805.582516585
8980,1317.94252128,6600480.886452197
8981,1318.04251488,6587771.374307471
8982,1318.14250848,6575692.717634279
8983,1318.24250208,6564261.333601806
8984,1318.34249568,6553508.215198014
8985,1318.44248928,6543509.677858043
8986,1318.54248288,6534224.380550788
8987,1318.64247648,6525468.960332554
8988,1318.74247008,6517044.841311123
8989,1318.84246368,6508984.566002484
8990,1318.94245728,6501437.674877191
8991,1319.04245088,6494449.961067367
8992,1319.14244448,6487988.962518378
8993,1319.24243808,6482613.795161185
8994,1319.34243168,6479734.200910419
8995,1319.44242528,6481454.551740419
8996,1319.54241888,6488963.774682381
8997,1319.64241248,6501510.00478144
8998,1319.74240608,6517323.572386969
8999,1319.84239968,6534994.835180473
9000,1319.94239328,6553629.703330342
9001,1320.04238688,6572860.541647113
9002,1320.14238048,6592644.866150253
9003,1320.24237408,6613179.733506211
9004,1320.34236768,6633622.850189317
9005,1320.44236128,6651636.01066893
9006,1320.54235488,6663607.828554631
9007,1320.64234848,6667708.472412654
9008,1320.74234208,6666049.207299694
9009,1320.84233568,6662744.914996567
9010,1320.94232928,6661068.572767177
9011,1321.04232288,6663244.353031501
9012,1321.14231648,6670588.084900239
9013,1321.24231008,6684223.50723669
9014,1321.34230368,6704976.267678048
9015,1321.44229728,6734034.417562381
9016,1321.54229088,6773264.346615097
9017,1321.64228448,6825084.864160676
9018,1321.74227808,6890875.171357144
9019,1321.84227168,6969827.273327156
9020,1321.94226528,7059895.190287444
9021,1322.04225888,7159703.690737214
9022,1322.14225248,7268773.9144598
9023,1322.24224608,7387324.315199599
9024,1322.34223968,7514618.485001355
9025,1322.44223328,7647991.402580651
9026,1322.54222688,7783479.875086828
9027,1322.64222048,7917110.355289284
9028,1322.74221408,8045303.111483651
9029,1322.84220768,8164979.26046722
9030,1322.94220128,8273376.417431738
9031,1323.04219488,8368229.163626635
9032,1323.14218848,8446872.62148875
9033,1323.24218208,8505768.172522269
9034,1323.34217568,8540600.606423963
9035,1323.44216928,8548802.33077704
9036,1323.54216288,8531817.263861775
9037,1323.64215648,8493826.457102908
9038,1323.74215008,8439106.997135917
9039,1323.84214368,8371327.756549063
9040,1323.94213728,8293605.196942992
9041,1324.04213088,8209133.985492327
9042,1324.14212448,8120919.638463315
9043,1324.24211808,8032100.394009993
9044,1324.34211168,7946195.339236457
9045,1324.44210528,7867035.010166624
9046,1324.54209888,7797463.529946106
9047,1324.64209248,7738150.873489449
9048,1324.74208608,7688254.582101122
9049,1324.84207968,7646683.3396112
9050,1324.94207328,7612288.169188127
9051,1325.04206688,7583859.029474046
9052,1325.14206048,7559876.505009131
9053,1325.24205408,7538999.990966401
9054,1325.34204768,7520216.887112883
9055,1325.44204128,7502851.281034826
9056,1325.54203488,7486218.685732466
9057,1325.64202848,7469367.943177721
9058,1325.74202208,7451358.568389717
9059,1325.84201568,7431645.634414646
9060,1325.94200928,7410114.94172438
9061,1326.04200288,7387306.459743441
9062,1326.14199648,7364110.360641906
9063,1326.24199008,7341626.763809801
9064,1326.34198368,7320619.223860089
9065,1326.44197728,7301308.356778312
9066,1326.54197088,7283356.336354957
9067,1326.64196448,7266717.90716199
9068,1326.74195808,7252231.54790852
9069,1326.84195168,7241093.480878488
9070,1326.94194528,7233960.747030369
9071,1327.04193888,7230832.223039348
9072,1327.14193248,7231010.301833078
9073,1327.24192608,7233602.533279601
9074,1327.34191968,7237557.075667721
9075,1327.44191328,7241741.394709763
9076,1327.54190688,7245107.04476672
9077,1327.64190048,7246889.340522819
9078,1327.74189408,7246233.846041345
9079,1327.84188768,7241946.223347015
9080,1327.94188128,7232785.886949866
9081,1328.04187488,7217877.325583267
9082,1328.14186848,7196829.056535408
9083,1328.24186208,7169707.307586033
9084,1328.34185568,7136829.66160793
9085,1328.44184928,7098783.217186827
9086,1328.54184288,7056431.85786626
9087,1328.64183648,7010790.375687637
9088,1328.74183008,6962828.693092447
9089,1328.84182368,6913449.051239669
9090,1328.94181728,6863317.889443036
9091,1329.04181088,6813087.118852331
9092,1329.14180448,6763447.063587964
9093,1329.24179808,6715145.7748202
9094,1329.34179168,6668876.860809929
9095,1329.44178528,6625037.398069385
9096,1329.54177888,6583687.446755785
9097,1329.64177248,6544745.93936251
9098,1329.74176608,6508282.952767155
9099,1329.84175968,6474698.52402766
9100,1329.94175328,6444588.858298352
9101,1330.04174688,6418703.533648846
9102,1330.14174048,6397252.372089387
9103,1330.24173408,6380004.373520389
9104,1330.34172768,6366444.915746137
9105,1330.44172128,6356029.811287913
9106,1330.54171488,6348466.592545784
9107,1330.64170848,6343599.425508606
9108,1330.74170208,6341332.523961482
9109,1330.84169568,6341414.71394264
9110,1330.94168928,6343168.844326728
9111,1331.04168288,6345623.246401494
9112,1331.14167648,6347809.355222944
9113,1331.24167008,6349327.698309331
9114,1331.34166368,6350184.532131764
9115,1331.44165728,6350486.840338794
9116,1331.54165088,6350339.75013201
9117,1331.64164448,6349876.29313843
9118,1331.74163808,6349398.28067601
9119,1331.84163168,6349186.159027207
9120,1331.94162528,6349285.307875719
9121,1332.04161888,6349711.774421214
9122,1332.14161248,6350508.042176425
9123,1332.24160608,6351758.47995995
9124,1332.34159968,6353504.964429551
9125,1332.44159328,6355823.207666234
9126,1332.54158688,6358833.185374462
9127,1332.64158048,6362520.105723564
9128,1332.74157408,6366578.219896188
9129,1332.84156768,6370523.239704191
9130,1332.94156128,6373997.121518957
9131,1333.04155488,6377085.969434937
9132,1333.14154848,6380125.148405056
9133,1333.24154208,6383487.819552214
9134,1333.34153568,6387310.567331103
9135,1333.44152928,6391514.812450825
9136,1333.54152288,6395891.908714539
9137,1333.64151648,6400286.773388746
9138,1333.74151008,6404765.291492627
9139,1333.84150368,6409607.244122744
9140,1333.94149728,6415150.14399944
9141,1334.04149088,6421601.302216205
9142,1334.14148448,6428883.853260052
9143,1334.24147808,6436828.625696952
9144,1334.34147168,6445370.169263077
9145,1334.44146528,6454720.327218119
9146,1334.54145888,6465223.136698923
9147,1334.64145248,6477148.748359648
9148,1334.74144608,6490620.972596738
9149,1334.84143968,6505628.178111192
9150,1334.94143328,6522093.224778465
9151,1335.04142688,6539807.787902995
9152,1335.14142048,6558490.79224588
9153,1335.24141408,6577979.746002807
9154,1335.34140768,6598165.440016072
9155,1335.44140128,6618871.914747104
9156,1335.54139488,6639774.444172446
9157,1335.64138848,6660478.375220225
9158,1335.74138208,6680723.480594914
9159,1335.84137568,6700409.723149303
9160,1335.94136928,6719403.620143113
9161,1336.04136288,6737421.234602944
9162,1336.14135648,6754175.391685159
9163,1336.24135008,6769532.565136027
9164,1336.34134368,6783456.178809718
9165,1336.44133728,6795905.788259242
9166,1336.54133088,6806820.541684729
9167,1336.64132448,6816193.153826479
9168,1336.74131808,6824059.449857447
9169,1336.84131168,6830416.751637763
9170,1336.94130528,6835181.490451103
9171,1337.04129888,6838424.416990721
9172,1337.14129248,6840499.397588763
9173,1337.24128608,6841926.964641005
9174,1337.34127968,6843106.789747027
9175,1337.44127328,6844145.758199365
9176,1337.54126688,6845060.937885213
9177,1337.64126048,6845981.834329062
9178,1337.74125408,6847110.602871576
9179,1337.84124768,6848695.390066788
9180,1337.94124128,6850862.810358358
9181,1338.04123488,6853618.905890446
9182,1338.14122848,6856901.991493822
9183,1338.24122208,6860628.916157198
9184,1338.34121568,6864768.962590144
9185,1338.44120928,6869268.979525197
9186,1338.54120288,6874060.863159099
9187,1338.64119648,6878942.221936635
9188,1338.74119008,6883458.075373859
9189,1338.84118368,6886989.903367399
9190,1338.94117728,6889161.398357693
9191,1339.04117088,6889686.033854491
9192,1339.14116448,6888486.149430092
9193,1339.24115808,6885364.052037644
9194,1339.34115168,6879929.127841458
9195,1339.44114528,6871677.980908501
9196,1339.54113888,6860341.729481443
9197,1339.64113248,6845999.71635375
9198,1339.74112608,6828997.727540112
9199,1339.84111968,6810676.992509193
9200,1339.94111328,6793486.969640926
9201,1340.04110688,6780219.899691869
9202,1340.14110048,6772656.023479667
9203,1340.24109408,6769838.0962872
9204,1340.34108768,6769639.993703893
9205,1340.44108128,6770748.229986831
9206,1340.54107488,6772678.619134781
9207,1340.64106848,6775499.882294312
9208,1340.74106208,6779184.575562012
9209,1340.84105568,6783778.328882251
9210,1340.94104928,6787738.458428237
9211,1341.04104288,6787451.168544162
9212,1341.14103648,6777789.813391455
9213,1341.24103008,6755831.805078865
9214,1341.34102368,6723970.548553511
9215,1341.44101728,6687118.160755592
9216,1341.54101088,6648665.491443744
9217,1341.64100448,6610232.636296996
9218,1341.74099808,6571974.13839988
9219,1341.84099168,6533943.918845848
9220,1341.94098528,6496057.643756188
9221,1342.04097888,6459063.63620373
9222,1342.14097248,6424802.608929139
9223,1342.24096608,6395909.618706513
9224,1342.34095968,6373840.491702485
9225,1342.44095328,6357450.788775452
9226,1342.54094688,6344445.117502078
9227,1342.64094048,6333244.946902639
9228,1342.74093408,6323069.605619046
9229,1342.84092768,6313886.417964403
9230,1342.94092128,6305824.759627718
9231,1343.04091488,6299060.722107383
9232,1343.14090848,6293667.283686722
9233,1343.24090208,6289559.274069534
9234,1343.34089568,6286775.014724887
9235,1343.44088928,6285402.892635153
9236,1343.54088288,6285462.572132391
9237,1343.64087648,6286843.665285853
9238,1343.74087008,6289551.901374488
9239,1343.84086368,6293786.408427143
9240,1343.94085728,6299749.184034568
9241,1344.04085088,6307417.020377075
9242,1344.14084448,6316653.898889697
9243,1344.24083808,6327327.837444499
9244,1344.34083168,6339427.510076646
9245,1344.44082528,6353071.256977522
9246,1344.54081888,6368747.590540772
9247,1344.64081248,6387301.589655004
9248,1344.74080608,6409345.921845844
9249,1344.84079968,6434415.914665804
9250,1344.94079328,6461056.504326236
9251,1345.04078688,6487747.906576517
9252,1345.14078048,6513551.458929142
9253,1345.24077408,6538050.769339988
9254,1345.34076768,6561103.751885677
9255,1345.44076128,6582567.349830721
9256,1345.54075488,6601936.605786678
9257,1345.64074848,6617903.987612524
9258,1345.74074208,6628452.691013226
9259,1345.84073568,6631971.118282938
9260,1345.94072928,6628876.07887756
9261,1346.04072288,6621556.957888099
9262,1346.14071648,6612592.089757809
9263,1346.24071008,6603539.359264952
9264,1346.34070368,6594995.533951077
9265,1346.44069728,6587125.421125903
9266,1346.54069088,6580115.555517017
9267,1346.64068448,6574368.943904362
9268,1346.74067808,6571229.515057853
9269,1346.84067168,6573032.542047441
9270,1346.94066528,6582547.219934297
9271,1347.04065888,6600600.128654027
9272,1347.14065248,6624923.875275328
9273,1347.24064608,6652207.828838021
9274,1347.34063968,6680321.654955039
9275,1347.44063328,6708344.542621206
9276,1347.54062688,6736064.925076661
9277,1347.64062048,6763103.050930653
9278,1347.74061408,6788942.695734259
9279,1347.84060768,6811902.881784931
9280,1347.94060128,6829067.790007449
9281,1348.04059488,6836494.22197172
9282,1348.14058848,6832207.093373978
9283,1348.24058208,6818241.479668819
9284,1348.34057568,6798314.418890015
9285,1348.44056928,6774802.641101867
9286,1348.54056288,6748765.167254243
9287,1348.64055648,6720359.049470956
9288,1348.74055008,6690030.292413866
9289,1348.84054368,6658431.939537266
9290,1348.94053728,6626765.667989024
9291,1349.04053088,6596718.265377318
9292,1349.14052448,6570198.185167505
9293,1349.24051808,6548085.570611901
9294,1349.34051168,6529491.44348146
9295,1349.44050528,6512999.943839097
9296,1349.54049888,6497867.281461123
9297,1349.64049248,6483750.473544147
9298,1349.74048608,6470489.479915318
9299,1349.84047968,6457720.162327668
9300,1349.94047328,6444919.429095459
9301,1350.04046688,6431632.575208181
9302,1350.14046048,6417627.866794548
9303,1350.24045408,6403301.60266433
9304,1350.34044768,6389326.642228979
9305,1350.44044128,6376190.887112276
9306,1350.54043488,6363955.092194098
9307,1350.64042848,6352540.353525036
9308,1350.74042208,6342032.121585712
9309,1350.84041568,6332737.302056528
9310,1350.94040928,6325030.865726957
9311,1351.04040288,6319436.809517353
9312,1351.14039648,6316494.582625934
9313,1351.24039008,6316505.783835181
9314,1351.34038368,6319088.937106792
9315,1351.44037728,6323285.834055367
9316,1351.54037088,6328019.823274419
9317,1351.64036448,6332556.753925799
9318,1351.74035808,6336561.84799931
9319,1351.84035168,6339883.522818888
9320,1351.94034528,6342322.825088314
9321,1352.04033888,6343591.522871048
9322,1352.14033248,6343338.727497229
9323,1352.24032608,6341263.063043565
9324,1352.34031968,6337223.925444103
9325,1352.44031328,6331286.086691484
